init,     2026-03-30 00:50:42.662222
arguments,Namespace(PPO_epochs=4, adv_norm=1, alg='ppo', cuda=0, curriculum_clean_ratio=0.8, curriculum_entropy_decay=0.9, curriculum_mode='adaptive', curriculum_noise_step=0.02, curriculum_patience=2, entropy=2.0, entropy_min=0.1, eps_clip=0.15, gae_lambda=0.97, gamma=0.995, grad_clip=0.5, gymip_train_xml='inverted_pendulum_ChangeThk_0.050000.xml', hid_group_num=8, hid_group_size=8, hidden_num=64, ignore_checkpoint=True, lane_profile='auto', lr=0.0005, max_noise=0.08, mini_batch_size=128, model='rwtaspk', monitor_time=False, optimizer='rmsprop', rep=11, response_window=40, reward_scale=1.0, road_scenario='roundabout', rollout_steps=512, rwta_del_connection='none', seed=1, snn_num_steps=15, task='gymip', thread=-1, traffic_level='standard', train_num=3000)
seed,     01
model_dir,/root/autodl-tmp/SVPG2023/LANE/log_model/roundabout
train,    1, 52.136716,    2, 1.00,   11, 0.000, 0.000, 2.000,  8
train,    2, 44.009705,    4, 1.00,   11, 0.000, 0.000, 2.000,  8
train,    3, 78.159746,   15, 0.00,    7, 0.000, 0.000, 2.000,  8
train,    4, 48.767115,    2, 1.00,    9, 0.000, 0.000, 2.000,  8
train,    5, 39.483056,    6, 1.00,    8, 0.000, 0.000, 2.000,  8
train,    6, 64.472226,   25, 0.00,   13, 0.000, 0.000, 2.000,  8
train,    7, 97.836753,    7, 1.00,   11, 0.000, 0.000, 2.000,  8
train,    8, 19.591460,   16, 0.00,   13, 0.000, 0.000, 2.000,  9
train,    9, 69.218515,   17, 1.00,    9, 0.000, 0.000, 2.000,  9
train,    10, 14.264280,   20, 0.00,   12, 0.000, 0.000, 2.000,  9
train,    11, 106.430969,   16, 1.00,   15, 0.000, 0.000, 2.000,  9
train,    12, 91.468357,    5, 0.00,   12, 0.000, 0.000, 2.000,  9
train,    13, 62.994914,    6, 1.00,   14, 0.000, 0.000, 2.000,  9
train,    14, 85.240840,   12, 1.00,   10, 0.000, 0.000, 2.000,  9
train,    15, 50.139278,   12, 0.00,    9, 0.000, 0.000, 2.000,  9
train,    16, 115.000000,   22, 1.00,   15, 0.000, 0.000, 2.000,  9
train,    17, 81.072864,   16, 1.00,   14, 0.000, 0.000, 2.000,  9
train,    18, 65.458822,   22, 1.00,   13, 0.000, 0.000, 2.000,  9
train,    19, 59.441479,   15, 1.00,   11, 0.000, 0.000, 2.000,  9
train,    20, 21.943095,   21, 1.00,   11, 0.000, 0.000, 2.000,  9
train,    21, 78.470182,   26, 1.00,   13, 0.000, 0.000, 2.000,  9
train,    22, 30.564676,   14, 1.00,   15, 0.000, 0.000, 2.000,  9
train,    23, 63.242618,   28, 1.00,   10, 0.000, 0.000, 2.000,  9
train,    24, 61.501484,   15, 0.00,   11, 0.000, 0.000, 2.000, 10
val_save,      24, 26.295811, 0.9454,  13.1770,   8.7053, 0.1321,   8.8787
train,    25, 78.713434,   21, 0.00,   12, 0.000, 0.000, 2.000, 10
train,    26, 36.037909,   16, 1.00,    9, 0.000, 0.000, 2.000, 10
train,    27, 84.838667,   23, 1.00,   12, 0.000, 0.000, 2.000, 10
