init,     2026-04-23 11:48:26.756141
arguments,Namespace(lr=0.00032, gamma=0.998, entropy=0.18, PPO_epochs=4, eps_clip=0.12, alg='ppo', cuda=0, thread=2, train_num=8000, train_envs=8, val_interval_timesteps=2500, val_episodes=20, eval_episodes=30, final_eval_episodes=30, rep=11, seed=51, ignore_checkpoint=True, monitor_time=False, allow_long_train=True, eval_only=False, eval_checkpoint='best', eval_save_details=False, eval_artifact_stem='', task='gymip', model='rwtaspk', optimizer='rmsprop', gymip_train_xml='inverted_pendulum_ChangeThk_0.050000.xml', hidden_num=64, hid_group_num=8, hid_group_size=8, rwta_del_connection='none', response_window=40, snn_num_steps=15, rollout_steps=896, mini_batch_size=224, gae_lambda=0.99, adv_norm=1, reward_scale=0.9, grad_clip=0.4, critic_lr=0.00032, curriculum_mode='adaptive', curriculum_clean_ratio=0.99, max_noise=0.008, entropy_min=0.1, entropy_decay=1.0, entropy_warmup_scale=1.1, entropy_warmup_episodes=50, curriculum_patience=4, curriculum_noise_step=0.001, curriculum_entropy_decay=0.95, lane_profile='legacy', road_scenario='highway', traffic_level='dense', highway_reward_stage='c_success', warm_start_kind='none', warm_start_prefix='')
seed,     51
model_dir,/root/autodl-tmp/SVPG2023/LANE/training_runs/ours/highway_dense/models
log_dir,  /root/autodl-tmp/SVPG2023/LANE/training_runs/ours/highway_dense/logs
parallel, train_envs 8
train_t,  1841, 77382, 201.452381,   44, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.929, speed 24.321, term success
train,    1842, 77477, 96.654868,   95, 0.00,    8, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.442, speed 28.800, term success
train_t,  1842, 77477, 96.654868,   95, 0.00,    8, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.442, speed 28.800, term success
train,    1843, 77508, -7.587207,   31, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.313, speed 28.300, term collision
train_t,  1843, 77508, -7.587207,   31, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.313, speed 28.300, term collision
train,    1844, 77601, 18.996506,   93, 1.00,   13, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.433, speed 20.793, term collision
train_t,  1844, 77601, 18.996506,   93, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.433, speed 20.793, term collision
train,    1845, 77635, -34.814654,   34, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.502, speed 22.979, term collision
train_t,  1845, 77635, -34.814654,   34, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.502, speed 22.979, term collision
train,    1846, 77691, 130.492875,   56, 0.00,    8, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.319, speed 25.375, term success
train_t,  1846, 77691, 130.492875,   56, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.319, speed 25.375, term success
train,    1847, 77750, 192.831827,   59, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 26.075, term success
train_t,  1847, 77750, 192.831827,   59, 0.00,   17, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 26.075, term success
train,    1848, 77786, 187.349966,   36, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.791, speed 24.273, term success
train_t,  1848, 77786, 187.349966,   36, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.791, speed 24.273, term success
train,    1849, 77885, 140.525235,   99, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 25.260, term success
train_t,  1849, 77885, 140.525235,   99, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 25.260, term success
train,    1850, 78004, 121.961214,  119, 0.00,    8, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.642, speed 24.599, term success
train_t,  1850, 78004, 121.961214,  119, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.642, speed 24.599, term success
update,   1850,   37,  78004, 114.374716, -0.000000
train,    1851, 78068, 216.923936,   64, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.679, speed 25.792, term success
train_t,  1851, 78068, 216.923936,   64, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.679, speed 25.792, term success
train,    1852, 78164, 60.743462,   96, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.736, speed 28.300, term collision
train_t,  1852, 78164, 60.743462,   96, 1.00,   15, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.736, speed 28.300, term collision
train,    1853, 78249, 87.895813,   85, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.361, speed 28.800, term success
train_t,  1853, 78249, 87.895813,   85, 0.00,    6, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.361, speed 28.800, term success
train,    1854, 78349, 225.000000,  100, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.823, speed 22.567, term success
train_t,  1854, 78349, 225.000000,  100, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.823, speed 22.567, term success
train,    1855, 78373, 40.175307,   24, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 26.344, term collision
train_t,  1855, 78373, 40.175307,   24, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 26.344, term collision
train,    1856, 78446, -26.076821,   73, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.523, speed 20.275, term collision
train_t,  1856, 78446, -26.076821,   73, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.523, speed 20.275, term collision
train,    1857, 78448, 68.184568,    2, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.383, speed 22.150, term collision
train_t,  1857, 78448, 68.184568,    2, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.383, speed 22.150, term collision
train,    1858, 78546, 166.194657,   98, 0.00,   17, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 26.214, term success
train_t,  1858, 78546, 166.194657,   98, 0.00,   16, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 26.214, term success
train,    1859, 78548, -22.041082,    2, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.066, speed 26.783, term collision
train_t,  1859, 78548, -22.041082,    2, 1.00,    3, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.066, speed 26.783, term collision
train,    1860, 78550, 32.498925,    2, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.286, speed 23.963, term collision
train_t,  1860, 78550, 32.498925,    2, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.286, speed 23.963, term collision
train,    1861, 78552, -5.841282,    2, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.191, speed 25.468, term collision
train_t,  1861, 78552, -5.841282,    2, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.191, speed 25.468, term collision
train,    1862, 78608, 73.193574,   56, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.395, speed 25.076, term collision
train_t,  1862, 78608, 73.193574,   56, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.395, speed 25.076, term collision
train,    1863, 78610, 48.291642,    2, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.181, speed 20.740, term collision
train_t,  1863, 78610, 48.291642,    2, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.181, speed 20.740, term collision
train,    1864, 78643, 22.763711,   33, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.312, speed 21.669, term collision
train_t,  1864, 78643, 22.763711,   33, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.312, speed 21.669, term collision
train,    1865, 78739, 93.492233,   96, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.508, speed 26.234, term success
train_t,  1865, 78739, 93.492233,   96, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.508, speed 26.234, term success
train,    1866, 78741, -22.407766,    2, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.346, speed 21.530, term collision
train_t,  1866, 78741, -22.407766,    2, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.346, speed 21.530, term collision
train,    1867, 78789, -12.883990,   48, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.116, speed 26.042, term collision
train_t,  1867, 78789, -12.883990,   48, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.116, speed 26.042, term collision
train,    1868, 78841, 120.591734,   52, 0.00,    7, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.363, speed 23.647, term success
train_t,  1868, 78841, 120.591734,   52, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.363, speed 23.647, term success
train,    1869, 78931, 118.860639,   90, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.546, speed 22.006, term collision
train_t,  1869, 78931, 118.860639,   90, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.546, speed 22.006, term collision
train,    1870, 78933, 57.131318,    2, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.307, speed 23.170, term collision
train_t,  1870, 78933, 57.131318,    2, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.307, speed 23.170, term collision
train,    1871, 78998, 139.055180,   65, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 25.257, term success
train_t,  1871, 78998, 139.055180,   65, 0.00,   17, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 25.257, term success
train,    1872, 79046, 5.087733,   48, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.228, speed 24.389, term collision
train_t,  1872, 79046, 5.087733,   48, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.228, speed 24.389, term collision
train,    1873, 79131, 84.735059,   85, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 20.750, term success
train_t,  1873, 79131, 84.735059,   85, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 20.750, term success
train,    1874, 79164, 145.000000,   33, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.541, speed 26.299, term collision
train_t,  1874, 79164, 145.000000,   33, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.541, speed 26.299, term collision
train,    1875, 79284, 225.000000,  120, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 24.439, term success
train_t,  1875, 79284, 225.000000,  120, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 24.439, term success
train,    1876, 79385, 219.633347,  101, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.840, speed 23.372, term success
train_t,  1876, 79385, 219.633347,  101, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.840, speed 23.372, term success
train,    1877, 79474, 17.166468,   89, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.597, speed 21.326, term collision
train_t,  1877, 79474, 17.166468,   89, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.597, speed 21.326, term collision
train,    1878, 79529, 34.492963,   55, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.318, speed 19.760, term collision
train_t,  1878, 79529, 34.492963,   55, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.318, speed 19.760, term collision
train,    1879, 79588, 64.287169,   59, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.294, speed 24.849, term collision
train_t,  1879, 79588, 64.287169,   59, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.294, speed 24.849, term collision
train,    1880, 79675, 111.855141,   87, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 24.855, term success
train_t,  1880, 79675, 111.855141,   87, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 24.855, term success
train,    1881, 79758, 68.517449,   83, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.562, speed 24.216, term collision
train_t,  1881, 79758, 68.517449,   83, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.562, speed 24.216, term collision
train,    1882, 79796, 62.397375,   38, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 22.388, term collision
train_t,  1882, 79796, 62.397375,   38, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 22.388, term collision
train,    1883, 79852, 109.329588,   56, 0.00,    8, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.588, speed 24.831, term success
train_t,  1883, 79852, 109.329588,   56, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.588, speed 24.831, term success
train,    1884, 79892, 145.000000,   40, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.567, speed 28.300, term collision
train_t,  1884, 79892, 145.000000,   40, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.567, speed 28.300, term collision
train,    1885, 79961, 189.702152,   69, 0.00,    7, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.604, speed 21.194, term success
train_t,  1885, 79961, 189.702152,   69, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.604, speed 21.194, term success
train,    1886, 80063, 93.124515,  102, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 24.949, term success
train_t,  1886, 80063, 93.124515,  102, 0.00,   19, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 24.949, term success
train,    1887, 80159, -1.767559,   96, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.607, speed 24.223, term collision
train_t,  1887, 80159, -1.767559,   96, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.607, speed 24.223, term collision
train,    1888, 80265, 95.526282,  106, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.769, speed 24.321, term success
train_t,  1888, 80265, 95.526282,  106, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.769, speed 24.321, term success
train,    1889, 80332, 10.204256,   67, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.556, speed 23.803, term collision
train_t,  1889, 80332, 10.204256,   67, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.556, speed 23.803, term collision
train,    1890, 80403, 97.096366,   71, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.759, speed 25.856, term success
train_t,  1890, 80403, 97.096366,   71, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.759, speed 25.856, term success
train,    1891, 80447, 176.680894,   44, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.755, speed 23.397, term success
train_t,  1891, 80447, 176.680894,   44, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.755, speed 23.397, term success
train,    1892, 80498, 27.878899,   51, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.324, speed 24.409, term collision
train_t,  1892, 80498, 27.878899,   51, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.324, speed 24.409, term collision
train,    1893, 80580, 79.795459,   82, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.359, speed 23.417, term success
train_t,  1893, 80580, 79.795459,   82, 0.00,    8, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.359, speed 23.417, term success
train,    1894, 80700, 162.922017,  120, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.367, speed 25.763, term success
train_t,  1894, 80700, 162.922017,  120, 0.00,    5, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.367, speed 25.763, term success
train,    1895, 80702, -45.000000,    2, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.090, speed 22.366, term collision
train_t,  1895, 80702, -45.000000,    2, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.090, speed 22.366, term collision
train,    1896, 80769, 62.890294,   67, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.501, speed 22.286, term collision
train_t,  1896, 80769, 62.890294,   67, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.501, speed 22.286, term collision
train,    1897, 80771, -45.000000,    2, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 22.682, term collision
train_t,  1897, 80771, -45.000000,    2, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 22.682, term collision
train,    1898, 80786, 58.777812,   15, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.549, speed 28.096, term collision
train_t,  1898, 80786, 58.777812,   15, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.549, speed 28.096, term collision
train,    1899, 80899, 205.278141,  113, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 24.779, term success
train_t,  1899, 80899, 205.278141,  113, 0.00,   16, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 24.779, term success
train,    1900, 80969, 75.879508,   70, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.650, speed 26.942, term success
train_t,  1900, 80969, 75.879508,   70, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.650, speed 26.942, term success
update,   1900,   38,  80969, 123.416679, -0.000000
val,      1900, 69.413683, 0.3825,  34.6339,   0.2565, 0.4649,  20.5990, timeout 0.0000, progress 0.3912, offroad 0.0000, low_speed_abort 0.0000, complete_low_speed 0.0000, other_terminal 0.0000, term collision:8/20|success:12/20
val_t,    1900, 80969, 69.413683, 0.3825,  34.6339,   0.2565, 0.4649,  20.5990, timeout 0.0000, progress 0.3912, offroad 0.0000, low_speed_abort 0.0000, complete_low_speed 0.0000, other_terminal 0.0000, term collision:8/20|success:12/20
train,    1901, 81014, 106.504962,   45, 0.00,    7, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.220, speed 24.059, term success
train_t,  1901, 81014, 106.504962,   45, 0.00,    6, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.220, speed 24.059, term success
train,    1902, 81052, -45.000000,   38, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 24.061, term collision
train_t,  1902, 81052, -45.000000,   38, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 24.061, term collision
train,    1903, 81093, 74.089199,   41, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.277, speed 22.848, term collision
train_t,  1903, 81093, 74.089199,   41, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.277, speed 22.848, term collision
train,    1904, 81108, 90.646444,   15, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.276, speed 22.588, term collision
train_t,  1904, 81108, 90.646444,   15, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.276, speed 22.588, term collision
train,    1905, 81180, 29.686259,   72, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.556, speed 26.710, term collision
train_t,  1905, 81180, 29.686259,   72, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.556, speed 26.710, term collision
train,    1906, 81284, 121.099481,  104, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.569, speed 24.216, term success
train_t,  1906, 81284, 121.099481,  104, 0.00,    7, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.569, speed 24.216, term success
train,    1907, 81364, 100.488027,   80, 1.00,   15, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.714, speed 24.131, term collision
train_t,  1907, 81364, 100.488027,   80, 1.00,   13, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.714, speed 24.131, term collision
train,    1908, 81374, -11.259659,   10, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.205, speed 21.962, term collision
train_t,  1908, 81374, -11.259659,   10, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.205, speed 21.962, term collision
train,    1909, 81435, 1.834906,   61, 1.00,   13, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.678, speed 25.205, term collision
train_t,  1909, 81435, 1.834906,   61, 1.00,   15, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.678, speed 25.205, term collision
train,    1910, 81517, 54.068610,   82, 0.00,    8, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.275, speed 26.169, term success
train_t,  1910, 81517, 54.068610,   82, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.275, speed 26.169, term success
train,    1911, 81613, 64.232331,   96, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.452, speed 25.286, term collision
train_t,  1911, 81613, 64.232331,   96, 1.00,   13, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.452, speed 25.286, term collision
train,    1912, 81615, 6.020654,    2, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 21.398, term collision
train_t,  1912, 81615, 6.020654,    2, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 21.398, term collision
train,    1913, 81627, 90.039179,   12, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.379, speed 24.734, term collision
train_t,  1913, 81627, 90.039179,   12, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.379, speed 24.734, term collision
train,    1914, 81708, 201.970388,   81, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.806, speed 22.755, term success
train_t,  1914, 81708, 201.970388,   81, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.806, speed 22.755, term success
train,    1915, 81774, 100.305527,   66, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.830, speed 27.338, term success
train_t,  1915, 81774, 100.305527,   66, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.830, speed 27.338, term success
train,    1916, 81815, 70.754403,   41, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.549, speed 23.307, term success
train_t,  1916, 81815, 70.754403,   41, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.549, speed 23.307, term success
train,    1917, 81924, 109.907520,  109, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.449, speed 21.529, term success
train_t,  1917, 81924, 109.907520,  109, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.449, speed 21.529, term success
train,    1918, 82044, 216.361962,  120, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.591, speed 24.141, term success
train_t,  1918, 82044, 216.361962,  120, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.591, speed 24.141, term success
train,    1919, 82071, 109.242115,   27, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.464, speed 24.166, term collision
train_t,  1919, 82071, 109.242115,   27, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.464, speed 24.166, term collision
train,    1920, 82108, -8.443804,   37, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.673, speed 21.582, term collision
train_t,  1920, 82108, -8.443804,   37, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.673, speed 21.582, term collision
train,    1921, 82195, 25.717153,   87, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.696, speed 22.422, term collision
train_t,  1921, 82195, 25.717153,   87, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.696, speed 22.422, term collision
train,    1922, 82216, 55.536018,   21, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.420, speed 21.413, term collision
train_t,  1922, 82216, 55.536018,   21, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.420, speed 21.413, term collision
train,    1923, 82233, 18.322749,   17, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.363, speed 22.818, term collision
train_t,  1923, 82233, 18.322749,   17, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.363, speed 22.818, term collision
train,    1924, 82274, -39.516537,   41, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.362, speed 26.378, term collision
train_t,  1924, 82274, -39.516537,   41, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.362, speed 26.378, term collision
